Time,GPU Util (%),Memory Used (MB),Temp (C)
12:28:01.078,66,581,38
12:28:01.182,66,581,39
12:28:01.283,66,581,39
12:28:01.384,66,581,39
12:28:01.485,66,581,39
12:28:01.586,66,586,39
12:28:01.689,66,586,39
12:28:01.791,66,586,39
12:28:01.892,95,586,39
12:28:01.993,95,586,39
12:28:02.094,95,586,39
12:28:02.197,95,586,38
12:28:02.299,95,586,38
12:28:02.400,95,586,38
12:28:02.501,95,586,38
12:28:02.602,95,586,38
12:28:02.706,95,586,39
12:28:02.807,95,586,39
12:28:02.908,83,586,39
12:28:03.009,83,586,39
12:28:03.110,83,586,39
12:28:03.214,83,586,39
12:28:03.315,83,586,39
12:28:03.416,83,588,39
12:28:03.517,83,590,39
12:28:03.618,83,590,39
12:28:03.722,83,590,39
12:28:03.823,83,590,39
12:28:03.924,85,590,39
12:28:04.026,85,590,39
12:28:04.127,85,590,39
12:28:04.230,85,590,39
12:28:04.332,85,590,39
12:28:04.433,85,590,39
12:28:04.534,85,590,39
12:28:04.635,85,590,39
12:28:04.741,85,590,40
12:28:04.842,85,590,40
12:28:04.943,93,594,40
12:28:05.044,93,594,40
12:28:05.145,93,594,40
12:28:05.249,93,594,39
12:28:05.350,93,594,39
12:28:05.451,93,594,39
12:28:05.552,93,594,39
12:28:05.653,93,595,39
12:28:05.757,93,595,39
12:28:05.857,93,595,39
12:28:05.959,76,595,39
12:28:06.060,76,595,39
12:28:06.161,76,595,39
12:28:06.266,76,595,39
12:28:06.367,76,595,39
12:28:06.468,76,595,39
12:28:06.569,76,595,39
12:28:06.670,76,597,39
12:28:06.774,76,599,39
12:28:06.875,76,599,39
12:28:06.976,85,599,39
12:28:07.077,85,599,39
12:28:07.178,85,599,39
12:28:07.282,85,599,40
12:28:07.383,85,599,40
12:28:07.484,85,600,40
12:28:07.585,85,600,40
12:28:07.686,85,600,40
12:28:07.790,85,600,39
12:28:07.892,85,606,39
12:28:07.993,85,606,39
12:28:08.094,85,606,39
12:28:08.195,85,606,39
12:28:08.298,85,606,40
12:28:08.399,85,606,40
12:28:08.500,85,606,40
12:28:08.601,85,606,40
12:28:08.702,85,606,40
12:28:08.805,85,606,40
12:28:08.907,92,606,40
12:28:09.008,92,606,40
12:28:09.109,92,606,40
12:28:09.209,92,606,40
12:28:09.313,92,606,40
12:28:09.415,92,606,40
12:28:09.516,92,606,40
12:28:09.617,92,606,40
12:28:09.718,92,606,40
12:28:09.824,92,606,39
12:28:09.925,89,606,39
12:28:10.026,89,606,39
12:28:10.126,89,606,39
12:28:10.227,89,606,39
12:28:10.330,89,606,38
12:28:10.432,89,606,38
12:28:10.533,89,606,38
12:28:10.634,89,606,38
12:28:10.735,89,606,38
12:28:10.838,89,606,38
12:28:10.939,0,606,38
12:28:11.040,0,606,38
12:28:11.141,0,606,38
12:28:11.242,0,606,38
12:28:11.345,0,606,38
12:28:11.446,0,606,38
12:28:11.547,0,606,38
12:28:11.648,0,606,38
12:28:11.749,0,606,38
12:28:11.854,0,606,37
12:28:11.955,0,606,37
12:28:12.056,0,606,37
