Time,GPU Util (%),Memory Used (MB),Temp (C)
19:44:45.376,93,817,46
19:44:45.478,93,817,46
19:44:45.579,30,817,46
19:44:45.679,30,817,46
19:44:45.780,46,817,46
19:44:45.880,100,817,46
19:44:45.983,100,817,45
19:44:46.084,20,817,45
19:44:46.185,100,817,45
19:44:46.285,100,817,45
19:44:46.386,100,817,45
19:44:46.489,100,817,46
19:44:46.590,100,817,46
19:44:46.690,100,817,46
19:44:46.791,100,817,46
19:44:46.892,39,817,46
19:44:46.994,39,817,46
19:44:47.095,100,817,46
19:44:47.195,100,817,46
19:44:47.296,100,817,46
19:44:47.396,100,817,46
19:44:47.499,100,817,46
19:44:47.599,100,817,46
19:44:47.700,100,817,46
19:44:47.801,100,817,46
19:44:47.902,100,817,46
19:44:48.004,100,817,46
19:44:48.105,95,817,46
19:44:48.205,81,817,46
19:44:48.306,81,817,46
19:44:48.406,100,817,46
19:44:48.509,100,817,46
19:44:48.610,41,817,46
19:44:48.710,100,817,46
19:44:48.811,100,817,46
19:44:48.911,100,817,46
19:44:49.014,100,817,47
19:44:49.114,100,817,47
19:44:49.215,100,817,47
19:44:49.316,100,817,47
19:44:49.416,100,817,47
19:44:49.519,100,817,46
19:44:49.619,100,817,46
19:44:49.720,100,817,46
19:44:49.820,100,817,46
19:44:49.921,100,817,46
19:44:50.024,100,817,46
19:44:50.124,100,817,46
19:44:50.225,100,817,46
19:44:50.326,100,817,46
19:44:50.426,100,817,46
19:44:50.529,100,817,47
19:44:50.629,100,817,47
19:44:50.730,100,817,47
19:44:50.830,100,817,47
19:44:50.931,68,817,47
19:44:51.033,68,817,46
19:44:51.135,77,817,46
19:44:51.235,100,817,46
19:44:51.336,100,817,46
19:44:51.437,73,817,46
19:44:51.540,100,817,46
19:44:51.640,100,817,46
19:44:51.741,62,817,46
19:44:51.841,62,817,46
19:44:51.942,82,817,46
19:44:52.044,97,817,46
19:44:52.145,97,817,46
19:44:52.245,35,817,46
19:44:52.346,35,817,46
19:44:52.446,100,817,46
19:44:52.549,24,817,46
19:44:52.650,24,817,46
19:44:52.751,87,817,46
19:44:52.852,87,817,46
19:44:52.952,100,817,46
19:44:53.055,68,817,46
19:44:53.155,68,817,46
19:44:53.256,100,817,46
19:44:53.356,100,817,46
19:44:53.457,81,817,46
19:44:53.560,100,817,47
19:44:53.661,100,817,47
19:44:53.762,100,817,47
19:44:53.862,100,817,47
19:44:53.963,100,817,47
19:44:54.065,100,817,47
19:44:54.166,100,817,47
19:44:54.266,72,817,47
19:44:54.367,72,817,47
19:44:54.468,100,817,47
19:44:54.571,97,817,46
19:44:54.671,97,817,46
19:44:54.772,72,817,46
19:44:54.873,72,817,46
19:44:54.973,99,817,46
19:44:55.076,31,817,47
19:44:55.176,31,817,47
19:44:55.277,100,817,47
19:44:55.377,100,817,47
19:44:55.478,74,817,47
19:44:55.580,90,817,46
19:44:55.681,90,817,46
19:44:55.781,100,817,46
19:44:55.882,75,817,46
19:44:55.983,75,817,46
19:44:56.085,100,817,47
19:44:56.186,100,817,47
19:44:56.286,68,817,47
19:44:56.387,100,817,47
19:44:56.487,100,817,47
19:44:56.590,100,817,47
19:44:56.690,100,817,47
19:44:56.792,78,817,47
19:44:56.892,100,817,47
19:44:56.993,100,817,47
19:44:57.097,70,817,47
19:44:57.197,70,817,47
19:44:57.297,100,817,47
19:44:57.398,94,817,47
19:44:57.498,94,817,47
19:44:57.601,80,817,47
19:44:57.702,80,817,47
19:44:57.802,100,817,47
19:44:57.903,75,817,47
19:44:58.004,75,817,47
19:44:58.106,100,817,47
19:44:58.207,100,817,47
19:44:58.307,40,817,47
19:44:58.408,92,817,47
19:44:58.508,92,817,47
19:44:58.612,100,817,46
19:44:58.712,100,817,46
19:44:58.813,55,817,46
19:44:58.913,100,817,46
19:44:59.014,100,816,46
19:44:59.116,18,816,47
19:44:59.217,18,816,47
19:44:59.318,100,816,47
19:44:59.419,84,816,47
19:44:59.519,84,816,47
19:44:59.622,61,816,47
19:44:59.723,61,816,47
19:44:59.823,100,816,47
19:44:59.924,89,816,47
19:45:00.025,89,816,47
19:45:00.127,100,816,48
19:45:00.228,100,816,48
19:45:00.328,100,816,48
19:45:00.429,100,816,48
19:45:00.529,100,816,48
19:45:00.632,100,816,47
19:45:00.732,71,815,47
19:45:00.834,71,815,47
19:45:00.934,100,815,47
19:45:01.035,100,815,47
19:45:01.137,51,815,46
19:45:01.238,85,815,46
19:45:01.338,85,815,46
19:45:01.439,97,815,46
19:45:01.539,97,815,46
19:45:01.642,44,815,47
19:45:01.742,100,815,47
19:45:01.843,100,815,47
19:45:01.944,55,815,47
19:45:02.044,55,815,47
19:45:02.147,100,815,48
19:45:02.247,91,815,48
19:45:02.348,91,815,48
19:45:02.448,56,815,48
19:45:02.549,56,815,48
19:45:02.651,100,815,47
19:45:02.752,53,815,47
19:45:02.853,53,815,47
19:45:02.954,100,815,47
19:45:03.055,100,815,47
19:45:03.157,88,815,47
19:45:03.258,69,815,47
19:45:03.358,69,815,47
19:45:03.459,100,815,47
19:45:03.559,100,815,47
19:45:03.662,57,815,47
19:45:03.763,100,815,47
19:45:03.864,100,815,47
19:45:03.965,74,815,47
19:45:04.065,74,815,47
19:45:04.168,81,815,47
19:45:04.268,100,815,47
19:45:04.369,100,815,47
19:45:04.470,66,815,47
19:45:04.571,66,815,47
19:45:04.673,100,815,47
19:45:04.775,59,815,47
19:45:04.876,59,815,47
19:45:04.976,99,815,47
19:45:05.077,96,815,47
19:45:05.179,96,815,47
19:45:05.280,59,815,47
19:45:05.380,59,815,47
19:45:05.481,100,815,47
19:45:05.581,24,815,47
19:45:05.684,24,815,48
19:45:05.785,100,815,48
19:45:05.885,100,815,48
19:45:05.986,64,815,48
19:45:06.086,71,815,48
19:45:06.189,71,815,48
19:45:06.289,100,815,48
19:45:06.390,100,815,48
19:45:06.490,32,815,48
19:45:06.591,100,815,48
19:45:06.693,100,815,47
19:45:06.794,80,815,47
19:45:06.895,80,815,47
19:45:06.997,88,815,47
19:45:07.097,100,815,47
19:45:07.200,100,815,47
19:45:07.301,50,815,47
19:45:07.402,50,815,47
19:45:07.502,100,815,47
19:45:07.604,46,815,47
19:45:07.706,46,815,48
19:45:07.807,92,815,48
19:45:07.908,92,815,48
19:45:08.009,94,815,48
19:45:08.110,45,815,48
19:45:08.212,45,815,47
19:45:08.313,100,815,47
